Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-06-06 04:00:00,Italy,North Italy,IT-NO,156.33,209.55,66.16,51.67,entsoe.eu,false,
2021-06-06 05:00:00,Italy,North Italy,IT-NO,145.78,195.93,69.1,55.21,entsoe.eu,false,
2021-06-06 06:00:00,Italy,North Italy,IT-NO,135.37,184.04,71.4,59.15,entsoe.eu,false,
2021-06-06 07:00:00,Italy,North Italy,IT-NO,123.07,169.33,74.53,64.01,entsoe.eu,false,
2021-06-06 08:00:00,Italy,North Italy,IT-NO,126.54,172.11,75.32,66.59,entsoe.eu,false,
2021-06-06 09:00:00,Italy,North Italy,IT-NO,117.55,163.39,75.85,67.5,entsoe.eu,false,
2021-06-06 10:00:00,Italy,North Italy,IT-NO,113.11,159.2,76.05,69.08,entsoe.eu,false,
2021-06-06 11:00:00,Italy,North Italy,IT-NO,110.87,156.86,76.06,66.86,entsoe.eu,false,
2021-06-06 12:00:00,Italy,North Italy,IT-NO,115.88,162.57,74.89,64.25,entsoe.eu,false,
2021-06-06 13:00:00,Italy,North Italy,IT-NO,120.6,167.69,74.74,65.09,entsoe.eu,false,
2021-06-06 14:00:00,Italy,North Italy,IT-NO,143.21,193.18,70.63,60.18,entsoe.eu,false,
2021-06-06 15:00:00,Italy,North Italy,IT-NO,153.68,203.89,69.31,58.3,entsoe.eu,false,
2021-06-06 16:00:00,Italy,North Italy,IT-NO,161.84,211.4,68.8,59.81,entsoe.eu,false,
2021-06-06 17:00:00,Italy,North Italy,IT-NO,178.58,228.51,67.32,58.21,entsoe.eu,false,
2021-06-06 18:00:00,Italy,North Italy,IT-NO,188.68,242.03,64.11,55.84,entsoe.eu,false,
2021-06-06 19:00:00,Italy,North Italy,IT-NO,196.73,251.45,62.77,55.95,entsoe.eu,false,
2021-06-06 20:00:00,Italy,North Italy,IT-NO,195.34,250.82,62.29,55.54,entsoe.eu,false,
2021-06-06 21:00:00,Italy,North Italy,IT-NO,190.29,246.41,62.09,54.84,entsoe.eu,false,
2021-06-06 22:00:00,Italy,North Italy,IT-NO,177.34,233.15,63.23,52.44,entsoe.eu,false,
2021-06-06 23:00:00,Italy,North Italy,IT-NO,167.48,223.36,64.02,50.63,entsoe.eu,false,
2021-06-07 00:00:00,Italy,North Italy,IT-NO,175.0,232.91,62.0,49.72,entsoe.eu,false,
2021-06-07 01:00:00,Italy,North Italy,IT-NO,164.4,219.94,64.4,50.36,entsoe.eu,false,
2021-06-07 02:00:00,Italy,North Italy,IT-NO,165.54,221.39,64.15,49.83,entsoe.eu,false,
2021-06-07 03:00:00,Italy,North Italy,IT-NO,194.41,257.33,57.08,45.37,entsoe.eu,false,
2021-06-07 04:00:00,Italy,North Italy,IT-NO,196.61,257.37,58.09,48.27,entsoe.eu,false,
2021-06-07 05:00:00,Italy,North Italy,IT-NO,208.15,269.99,56.72,48.44,entsoe.eu,false,
2021-06-07 06:00:00,Italy,North Italy,IT-NO,200.11,256.71,61.48,54.1,entsoe.eu,false,
2021-06-07 07:00:00,Italy,North Italy,IT-NO,196.54,253.32,61.95,55.28,entsoe.eu,false,
2021-06-07 08:00:00,Italy,North Italy,IT-NO,179.01,234.36,64.13,56.28,entsoe.eu,false,
2021-06-07 09:00:00,Italy,North Italy,IT-NO,185.81,243.86,61.84,54.3,entsoe.eu,false,
2021-06-07 10:00:00,Italy,North Italy,IT-NO,188.19,248.29,60.41,53.94,entsoe.eu,false,
2021-06-07 11:00:00,Italy,North Italy,IT-NO,181.6,239.85,62.43,54.69,entsoe.eu,false,
2021-06-07 12:00:00,Italy,North Italy,IT-NO,183.74,242.37,61.89,53.12,entsoe.eu,false,
2021-06-07 13:00:00,Italy,North Italy,IT-NO,188.23,247.31,61.11,50.66,entsoe.eu,false,
2021-06-07 14:00:00,Italy,North Italy,IT-NO,187.87,247.04,60.87,50.16,entsoe.eu,false,
2021-06-07 15:00:00,Italy,North Italy,IT-NO,190.25,249.09,60.7,50.12,entsoe.eu,false,
2021-06-07 16:00:00,Italy,North Italy,IT-NO,199.46,258.77,59.65,50.77,entsoe.eu,false,
2021-06-07 17:00:00,Italy,North Italy,IT-NO,214.91,275.51,57.77,51.15,entsoe.eu,false,
2021-06-07 18:00:00,Italy,North Italy,IT-NO,219.87,280.63,57.23,51.67,entsoe.eu,false,
2021-06-07 19:00:00,Italy,North Italy,IT-NO,223.04,286.08,55.44,50.34,entsoe.eu,false,
2021-06-07 20:00:00,Italy,North Italy,IT-NO,246.2,315.03,49.88,47.37,entsoe.eu,false,
2021-06-07 21:00:00,Italy,North Italy,IT-NO,220.77,289.89,51.03,46.09,entsoe.eu,false,
2021-06-07 22:00:00,Italy,North Italy,IT-NO,213.05,279.83,53.36,44.68,entsoe.eu,false,
2021-06-07 23:00:00,Italy,North Italy,IT-NO,190.97,252.12,59.01,46.78,entsoe.eu,false,
2021-06-08 00:00:00,Italy,North Italy,IT-NO,181.47,241.16,60.8,46.7,entsoe.eu,false,
2021-06-08 01:00:00,Italy,North Italy,IT-NO,184.58,244.94,59.91,45.56,entsoe.eu,false,
2021-06-08 02:00:00,Italy,North Italy,IT-NO,185.96,246.98,59.29,45.21,entsoe.eu,false,
2021-06-08 03:00:00,Italy,North Italy,IT-NO,201.05,265.7,55.52,43.82,entsoe.eu,false,
2021-06-08 04:00:00,Italy,North Italy,IT-NO,213.37,276.04,55.95,49.26,entsoe.eu,false,
2021-06-08 05:00:00,Italy,North Italy,IT-NO,229.11,293.11,54.22,49.39,entsoe.eu,false,
2021-06-08 06:00:00,Italy,North Italy,IT-NO,210.7,268.25,60.3,54.15,entsoe.eu,false,
2021-06-08 07:00:00,Italy,North Italy,IT-NO,202.04,259.4,61.15,55.73,entsoe.eu,false,
2021-06-08 08:00:00,Italy,North Italy,IT-NO,192.4,249.52,62.13,54.81,entsoe.eu,false,
2021-06-08 09:00:00,Italy,North Italy,IT-NO,189.74,248.3,61.28,52.9,entsoe.eu,false,
2021-06-08 10:00:00,Italy,North Italy,IT-NO,184.85,243.96,61.79,54.0,entsoe.eu,false,
2021-06-08 11:00:00,Italy,North Italy,IT-NO,179.83,237.72,63.06,54.11,entsoe.eu,false,
2021-06-08 12:00:00,Italy,North Italy,IT-NO,182.87,240.76,62.8,53.83,entsoe.eu,false,
2021-06-08 13:00:00,Italy,North Italy,IT-NO,177.08,233.72,63.88,53.06,entsoe.eu,false,
2021-06-08 14:00:00,Italy,North Italy,IT-NO,180.61,237.27,63.2,52.15,entsoe.eu,false,
2021-06-08 15:00:00,Italy,North Italy,IT-NO,185.41,241.61,62.91,52.76,entsoe.eu,false,
2021-06-08 16:00:00,Italy,North Italy,IT-NO,197.19,254.52,61.16,52.02,entsoe.eu,false,
2021-06-08 17:00:00,Italy,North Italy,IT-NO,209.28,268.87,58.73,51.23,entsoe.eu,false,
2021-06-08 18:00:00,Italy,North Italy,IT-NO,224.13,285.17,56.92,50.94,entsoe.eu,false,
2021-06-08 19:00:00,Italy,North Italy,IT-NO,226.93,289.72,55.44,49.04,entsoe.eu,false,
2021-06-08 20:00:00,Italy,North Italy,IT-NO,238.39,304.52,52.38,47.91,entsoe.eu,false,
2021-06-08 21:00:00,Italy,North Italy,IT-NO,219.46,284.63,53.97,48.15,entsoe.eu,false,
2021-06-08 22:00:00,Italy,North Italy,IT-NO,200.91,263.73,56.73,45.96,entsoe.eu,false,
2021-06-08 23:00:00,Italy,North Italy,IT-NO,181.76,239.91,61.0,47.65,entsoe.eu,false,
2021-06-09 00:00:00,Italy,North Italy,IT-NO,176.84,233.21,62.28,47.25,entsoe.eu,false,
2021-06-09 01:00:00,Italy,North Italy,IT-NO,181.57,239.85,60.87,46.46,entsoe.eu,false,
2021-06-09 02:00:00,Italy,North Italy,IT-NO,189.8,250.41,58.81,45.66,entsoe.eu,false,
2021-06-09 03:00:00,Italy,North Italy,IT-NO,214.57,281.16,53.25,43.51,entsoe.eu,false,
2021-06-09 04:00:00,Italy,North Italy,IT-NO,228.83,295.75,52.1,46.19,entsoe.eu,false,
2021-06-09 05:00:00,Italy,North Italy,IT-NO,239.28,305.77,52.04,48.45,entsoe.eu,false,
2021-06-09 06:00:00,Italy,North Italy,IT-NO,217.06,278.97,56.72,52.87,entsoe.eu,false,
2021-06-09 07:00:00,Italy,North Italy,IT-NO,200.48,259.66,59.79,55.42,entsoe.eu,false,
2021-06-09 08:00:00,Italy,North Italy,IT-NO,193.37,252.62,60.83,54.44,entsoe.eu,false,
2021-06-09 09:00:00,Italy,North Italy,IT-NO,179.99,238.1,63.06,55.0,entsoe.eu,false,
2021-06-09 10:00:00,Italy,North Italy,IT-NO,173.37,231.22,64.09,56.22,entsoe.eu,false,
2021-06-09 11:00:00,Italy,North Italy,IT-NO,168.15,224.83,65.05,56.05,entsoe.eu,false,
2021-06-09 12:00:00,Italy,North Italy,IT-NO,170.93,228.01,64.39,55.16,entsoe.eu,false,
2021-06-09 13:00:00,Italy,North Italy,IT-NO,174.67,232.14,63.7,54.25,entsoe.eu,false,
2021-06-09 14:00:00,Italy,North Italy,IT-NO,189.23,247.22,62.14,52.89,entsoe.eu,false,
2021-06-09 15:00:00,Italy,North Italy,IT-NO,186.9,244.38,62.19,53.34,entsoe.eu,false,
2021-06-09 16:00:00,Italy,North Italy,IT-NO,195.95,254.34,60.43,51.8,entsoe.eu,false,
2021-06-09 17:00:00,Italy,North Italy,IT-NO,210.65,269.44,58.63,50.67,entsoe.eu,false,
2021-06-09 18:00:00,Italy,North Italy,IT-NO,216.88,276.74,57.42,50.35,entsoe.eu,false,
2021-06-09 19:00:00,Italy,North Italy,IT-NO,219.28,280.3,56.71,50.03,entsoe.eu,false,
2021-06-09 20:00:00,Italy,North Italy,IT-NO,220.87,282.39,56.59,50.78,entsoe.eu,false,
2021-06-09 21:00:00,Italy,North Italy,IT-NO,219.27,284.09,54.14,48.54,entsoe.eu,false,
2021-06-09 22:00:00,Italy,North Italy,IT-NO,192.82,252.58,59.39,48.43,entsoe.eu,false,
2021-06-09 23:00:00,Italy,North Italy,IT-NO,192.66,251.36,59.63,47.32,entsoe.eu,false,
2021-06-10 00:00:00,Italy,North Italy,IT-NO,179.91,235.27,62.68,48.03,entsoe.eu,false,
2021-06-10 01:00:00,Italy,North Italy,IT-NO,177.43,231.63,63.24,47.83,entsoe.eu,false,
2021-06-10 02:00:00,Italy,North Italy,IT-NO,169.96,222.4,64.63,49.36,entsoe.eu,false,
2021-06-10 03:00:00,Italy,North Italy,IT-NO,179.18,235.06,62.46,48.97,entsoe.eu,false,
2021-06-10 04:00:00,Italy,North Italy,IT-NO,189.71,246.93,60.47,49.99,entsoe.eu,false,
2021-06-10 05:00:00,Italy,North Italy,IT-NO,194.17,249.2,62.47,54.07,entsoe.eu,false,
2021-06-10 06:00:00,Italy,North Italy,IT-NO,184.76,236.63,65.56,57.65,entsoe.eu,false,
2021-06-10 07:00:00,Italy,North Italy,IT-NO,181.21,234.45,64.91,57.23,entsoe.eu,false,
2021-06-10 08:00:00,Italy,North Italy,IT-NO,170.43,223.2,66.59,57.69,entsoe.eu,false,
2021-06-10 09:00:00,Italy,North Italy,IT-NO,160.0,212.01,68.4,59.83,entsoe.eu,false,
2021-06-10 10:00:00,Italy,North Italy,IT-NO,154.35,206.46,69.02,61.69,entsoe.eu,false,
2021-06-10 11:00:00,Italy,North Italy,IT-NO,149.34,200.42,70.2,60.98,entsoe.eu,false,
2021-06-10 12:00:00,Italy,North Italy,IT-NO,158.41,211.85,67.72,58.47,entsoe.eu,false,
2021-06-10 13:00:00,Italy,North Italy,IT-NO,169.91,224.38,66.1,57.36,entsoe.eu,false,
2021-06-10 14:00:00,Italy,North Italy,IT-NO,170.81,224.24,66.54,57.99,entsoe.eu,false,
2021-06-10 15:00:00,Italy,North Italy,IT-NO,176.87,231.19,64.71,55.53,entsoe.eu,false,
2021-06-10 16:00:00,Italy,North Italy,IT-NO,196.0,251.94,62.11,54.76,entsoe.eu,false,
2021-06-10 17:00:00,Italy,North Italy,IT-NO,209.36,266.52,60.42,53.2,entsoe.eu,false,
2021-06-10 18:00:00,Italy,North Italy,IT-NO,215.57,274.06,58.93,52.33,entsoe.eu,false,
2021-06-10 19:00:00,Italy,North Italy,IT-NO,214.87,275.15,57.78,50.8,entsoe.eu,false,
2021-06-10 20:00:00,Italy,North Italy,IT-NO,200.68,259.8,59.39,50.79,entsoe.eu,false,
2021-06-10 21:00:00,Italy,North Italy,IT-NO,201.25,261.29,58.49,50.22,entsoe.eu,false,
2021-06-10 22:00:00,Italy,North Italy,IT-NO,190.89,249.82,60.39,49.48,entsoe.eu,false,
2021-06-10 23:00:00,Italy,North Italy,IT-NO,185.66,243.83,61.21,48.4,entsoe.eu,false,
2021-06-11 00:00:00,Italy,North Italy,IT-NO,173.66,228.24,63.97,48.5,entsoe.eu,false,
2021-06-11 01:00:00,Italy,North Italy,IT-NO,168.02,221.88,65.13,48.5,entsoe.eu,false,
2021-06-11 02:00:00,Italy,North Italy,IT-NO,172.94,228.05,63.92,47.91,entsoe.eu,false,
2021-06-11 03:00:00,Italy,North Italy,IT-NO,191.18,250.79,59.79,46.97,entsoe.eu,false,
2021-06-11 04:00:00,Italy,North Italy,IT-NO,184.66,241.07,61.85,51.91,entsoe.eu,false,
2021-06-11 05:00:00,Italy,North Italy,IT-NO,193.9,248.35,63.1,56.0,entsoe.eu,false,
2021-06-11 06:00:00,Italy,North Italy,IT-NO,181.86,232.46,66.83,59.0,entsoe.eu,false,
2021-06-11 07:00:00,Italy,North Italy,IT-NO,171.64,223.38,66.81,59.36,entsoe.eu,false,
2021-06-11 08:00:00,Italy,North Italy,IT-NO,171.18,225.39,65.73,58.44,entsoe.eu,false,
2021-06-11 09:00:00,Italy,North Italy,IT-NO,166.4,220.94,65.99,58.16,entsoe.eu,false,
2021-06-11 10:00:00,Italy,North Italy,IT-NO,161.31,215.91,66.68,58.54,entsoe.eu,false,
2021-06-11 11:00:00,Italy,North Italy,IT-NO,159.53,213.43,67.28,58.03,entsoe.eu,false,
2021-06-11 12:00:00,Italy,North Italy,IT-NO,172.3,228.15,64.99,56.13,entsoe.eu,false,
2021-06-11 13:00:00,Italy,North Italy,IT-NO,169.04,223.97,65.57,56.29,entsoe.eu,false,
2021-06-11 14:00:00,Italy,North Italy,IT-NO,171.32,226.46,64.88,55.08,entsoe.eu,false,
2021-06-11 15:00:00,Italy,North Italy,IT-NO,165.14,219.53,65.13,53.77,entsoe.eu,false,
2021-06-11 16:00:00,Italy,North Italy,IT-NO,177.45,231.57,64.36,53.5,entsoe.eu,false,
2021-06-11 17:00:00,Italy,North Italy,IT-NO,189.05,243.69,63.31,53.87,entsoe.eu,false,
2021-06-11 18:00:00,Italy,North Italy,IT-NO,186.37,242.77,61.91,51.88,entsoe.eu,false,
2021-06-11 19:00:00,Italy,North Italy,IT-NO,194.81,252.71,60.38,51.3,entsoe.eu,false,
2021-06-11 20:00:00,Italy,North Italy,IT-NO,198.89,257.97,59.33,51.58,entsoe.eu,false,
2021-06-11 21:00:00,Italy,North Italy,IT-NO,185.26,242.28,61.66,53.06,entsoe.eu,false,
2021-06-11 22:00:00,Italy,North Italy,IT-NO,154.68,204.68,68.97,56.3,entsoe.eu,false,
2021-06-11 23:00:00,Italy,North Italy,IT-NO,148.15,196.84,70.46,55.38,entsoe.eu,false,
2021-06-12 00:00:00,Italy,North Italy,IT-NO,142.96,190.66,71.4,54.7,entsoe.eu,false,
2021-06-12 01:00:00,Italy,North Italy,IT-NO,148.11,196.41,70.53,52.98,entsoe.eu,false,
2021-06-12 02:00:00,Italy,North Italy,IT-NO,147.57,196.42,70.14,52.15,entsoe.eu,false,
2021-06-12 03:00:00,Italy,North Italy,IT-NO,147.46,196.1,70.46,52.55,entsoe.eu,false,
2021-06-12 04:00:00,Italy,North Italy,IT-NO,152.41,202.34,69.24,52.19,entsoe.eu,false,
2021-06-12 05:00:00,Italy,North Italy,IT-NO,141.67,188.06,73.03,59.56,entsoe.eu,false,
2021-06-12 06:00:00,Italy,North Italy,IT-NO,133.63,178.53,74.76,64.96,entsoe.eu,false,
2021-06-12 07:00:00,Italy,North Italy,IT-NO,153.22,202.48,70.93,63.59,entsoe.eu,false,
2021-06-12 08:00:00,Italy,North Italy,IT-NO,149.05,199.29,70.67,66.09,entsoe.eu,false,
2021-06-12 09:00:00,Italy,North Italy,IT-NO,144.84,196.25,70.62,66.51,entsoe.eu,false,
2021-06-12 10:00:00,Italy,North Italy,IT-NO,136.62,186.52,72.4,68.3,entsoe.eu,false,
2021-06-12 11:00:00,Italy,North Italy,IT-NO,128.68,179.15,72.43,69.26,entsoe.eu,false,
2021-06-12 12:00:00,Italy,North Italy,IT-NO,133.45,185.22,71.36,68.15,entsoe.eu,false,
2021-06-12 13:00:00,Italy,North Italy,IT-NO,134.96,186.89,70.89,67.74,entsoe.eu,false,
2021-06-12 14:00:00,Italy,North Italy,IT-NO,136.71,187.25,71.37,66.83,entsoe.eu,false,
2021-06-12 15:00:00,Italy,North Italy,IT-NO,148.82,199.26,70.13,62.26,entsoe.eu,false,
2021-06-12 16:00:00,Italy,North Italy,IT-NO,156.82,207.43,69.03,60.0,entsoe.eu,false,
2021-06-12 17:00:00,Italy,North Italy,IT-NO,170.68,222.12,67.27,57.78,entsoe.eu,false,
2021-06-12 18:00:00,Italy,North Italy,IT-NO,176.67,229.3,66.07,57.34,entsoe.eu,false,
2021-06-12 19:00:00,Italy,North Italy,IT-NO,178.15,231.62,65.28,56.63,entsoe.eu,false,
2021-06-12 20:00:00,Italy,North Italy,IT-NO,175.01,228.72,65.38,56.56,entsoe.eu,false,
2021-06-12 21:00:00,Italy,North Italy,IT-NO,172.6,226.65,65.27,57.15,entsoe.eu,false,
2021-06-12 22:00:00,Italy,North Italy,IT-NO,148.45,197.76,69.95,57.68,entsoe.eu,false,
2021-06-12 23:00:00,Italy,North Italy,IT-NO,150.0,201.12,68.93,56.26,entsoe.eu,false,
2021-06-13 00:00:00,Italy,North Italy,IT-NO,137.22,185.41,72.07,58.15,entsoe.eu,false,
2021-06-13 01:00:00,Italy,North Italy,IT-NO,118.64,163.59,75.48,60.27,entsoe.eu,false,
2021-06-13 02:00:00,Italy,North Italy,IT-NO,125.42,169.97,75.16,60.24,entsoe.eu,false,
2021-06-13 03:00:00,Italy,North Italy,IT-NO,148.85,199.27,69.26,56.9,entsoe.eu,false,
2021-06-13 04:00:00,Italy,North Italy,IT-NO,146.34,196.32,69.73,57.06,entsoe.eu,false,
2021-06-13 05:00:00,Italy,North Italy,IT-NO,109.13,152.27,77.31,63.23,entsoe.eu,false,
2021-06-13 06:00:00,Italy,North Italy,IT-NO,97.84,139.21,79.67,68.42,entsoe.eu,false,
2021-06-13 07:00:00,Italy,North Italy,IT-NO,95.79,134.92,82.43,75.13,entsoe.eu,false,
2021-06-13 08:00:00,Italy,North Italy,IT-NO,92.08,130.77,83.28,77.51,entsoe.eu,false,
2021-06-13 09:00:00,Italy,North Italy,IT-NO,93.47,134.94,81.44,78.24,entsoe.eu,false,
2021-06-13 10:00:00,Italy,North Italy,IT-NO,117.41,163.9,76.48,76.04,entsoe.eu,false,
2021-06-13 11:00:00,Italy,North Italy,IT-NO,104.51,148.05,79.73,79.43,entsoe.eu,false,
2021-06-13 12:00:00,Italy,North Italy,IT-NO,103.47,146.83,79.99,79.59,entsoe.eu,false,
2021-06-13 13:00:00,Italy,North Italy,IT-NO,97.09,140.85,80.02,77.72,entsoe.eu,false,
2021-06-13 14:00:00,Italy,North Italy,IT-NO,104.94,148.19,79.06,74.57,entsoe.eu,false,
2021-06-13 15:00:00,Italy,North Italy,IT-NO,129.46,172.47,76.51,71.18,entsoe.eu,false,
2021-06-13 16:00:00,Italy,North Italy,IT-NO,134.41,176.81,75.8,67.37,entsoe.eu,false,
2021-06-13 17:00:00,Italy,North Italy,IT-NO,157.12,203.46,71.2,62.5,entsoe.eu,false,
2021-06-13 18:00:00,Italy,North Italy,IT-NO,187.8,238.1,66.45,61.3,entsoe.eu,false,
2021-06-13 19:00:00,Italy,North Italy,IT-NO,206.65,260.71,62.85,60.41,entsoe.eu,false,
2021-06-13 20:00:00,Italy,North Italy,IT-NO,213.32,268.57,61.78,60.04,entsoe.eu,false,
2021-06-13 21:00:00,Italy,North Italy,IT-NO,201.84,258.06,61.3,57.45,entsoe.eu,false,
2021-06-13 22:00:00,Italy,North Italy,IT-NO,182.78,237.56,62.49,54.28,entsoe.eu,false,
2021-06-13 23:00:00,Italy,North Italy,IT-NO,165.91,216.11,64.96,53.7,entsoe.eu,false,
2021-06-14 00:00:00,Italy,North Italy,IT-NO,163.46,214.68,65.25,52.66,entsoe.eu,false,
2021-06-14 01:00:00,Italy,North Italy,IT-NO,161.09,211.68,66.41,52.94,entsoe.eu,false,
2021-06-14 02:00:00,Italy,North Italy,IT-NO,159.44,208.87,67.61,54.56,entsoe.eu,false,
2021-06-14 03:00:00,Italy,North Italy,IT-NO,167.15,218.77,65.69,53.5,entsoe.eu,false,
2021-06-14 04:00:00,Italy,North Italy,IT-NO,179.78,235.11,63.09,53.74,entsoe.eu,false,
2021-06-14 05:00:00,Italy,North Italy,IT-NO,204.02,260.28,61.11,55.59,entsoe.eu,false,
2021-06-14 06:00:00,Italy,North Italy,IT-NO,196.2,249.88,63.76,58.71,entsoe.eu,false,
2021-06-14 07:00:00,Italy,North Italy,IT-NO,176.7,230.65,65.0,59.25,entsoe.eu,false,
2021-06-14 08:00:00,Italy,North Italy,IT-NO,162.19,213.61,68.54,60.3,entsoe.eu,false,
2021-06-14 09:00:00,Italy,North Italy,IT-NO,166.32,219.18,67.82,59.43,entsoe.eu,false,
2021-06-14 10:00:00,Italy,North Italy,IT-NO,169.25,224.46,66.05,59.4,entsoe.eu,false,
2021-06-14 11:00:00,Italy,North Italy,IT-NO,168.31,223.31,66.31,59.07,entsoe.eu,false,
2021-06-14 12:00:00,Italy,North Italy,IT-NO,172.33,228.42,65.21,58.05,entsoe.eu,false,
2021-06-14 13:00:00,Italy,North Italy,IT-NO,175.61,232.16,64.66,56.68,entsoe.eu,false,
2021-06-14 14:00:00,Italy,North Italy,IT-NO,180.22,237.29,63.63,55.15,entsoe.eu,false,
2021-06-14 15:00:00,Italy,North Italy,IT-NO,188.3,246.15,61.81,54.01,entsoe.eu,false,
2021-06-14 16:00:00,Italy,North Italy,IT-NO,206.92,264.88,59.84,52.83,entsoe.eu,false,
2021-06-14 17:00:00,Italy,North Italy,IT-NO,223.62,282.75,57.71,51.06,entsoe.eu,false,
2021-06-14 18:00:00,Italy,North Italy,IT-NO,228.39,288.24,57.26,50.72,entsoe.eu,false,
2021-06-14 19:00:00,Italy,North Italy,IT-NO,227.42,288.51,56.37,50.01,entsoe.eu,false,
2021-06-14 20:00:00,Italy,North Italy,IT-NO,234.8,298.88,53.68,49.0,entsoe.eu,false,
2021-06-14 21:00:00,Italy,North Italy,IT-NO,233.68,302.51,49.9,45.07,entsoe.eu,false,
2021-06-14 22:00:00,Italy,North Italy,IT-NO,213.7,278.2,53.57,45.4,entsoe.eu,false,
2021-06-14 23:00:00,Italy,North Italy,IT-NO,214.93,278.06,53.69,43.38,entsoe.eu,false,
2021-06-15 00:00:00,Italy,North Italy,IT-NO,213.8,275.48,54.08,42.6,entsoe.eu,false,
2021-06-15 01:00:00,Italy,North Italy,IT-NO,205.82,264.75,56.15,42.67,entsoe.eu,false,
2021-06-15 02:00:00,Italy,North Italy,IT-NO,206.18,266.36,55.8,42.58,entsoe.eu,false,
2021-06-15 03:00:00,Italy,North Italy,IT-NO,208.19,270.19,55.02,42.97,entsoe.eu,false,
2021-06-15 04:00:00,Italy,North Italy,IT-NO,224.74,289.08,53.03,45.77,entsoe.eu,false,
2021-06-15 05:00:00,Italy,North Italy,IT-NO,217.43,280.75,53.85,46.86,entsoe.eu,false,
2021-06-15 06:00:00,Italy,North Italy,IT-NO,206.47,265.52,58.12,51.72,entsoe.eu,false,
2021-06-15 07:00:00,Italy,North Italy,IT-NO,195.18,253.41,59.97,54.16,entsoe.eu,false,
2021-06-15 08:00:00,Italy,North Italy,IT-NO,194.41,252.8,60.81,54.93,entsoe.eu,false,
2021-06-15 09:00:00,Italy,North Italy,IT-NO,186.57,244.59,62.04,56.18,entsoe.eu,false,
2021-06-15 10:00:00,Italy,North Italy,IT-NO,181.99,238.64,64.09,58.25,entsoe.eu,false,
2021-06-15 11:00:00,Italy,North Italy,IT-NO,174.61,231.81,64.29,57.22,entsoe.eu,false,
2021-06-15 12:00:00,Italy,North Italy,IT-NO,179.25,237.74,62.94,55.71,entsoe.eu,false,
2021-06-15 13:00:00,Italy,North Italy,IT-NO,181.25,239.09,62.94,55.5,entsoe.eu,false,
2021-06-15 14:00:00,Italy,North Italy,IT-NO,184.9,242.74,61.96,54.34,entsoe.eu,false,
2021-06-15 15:00:00,Italy,North Italy,IT-NO,211.15,276.11,54.18,48.46,entsoe.eu,false,
2021-06-15 16:00:00,Italy,North Italy,IT-NO,227.39,292.14,53.01,47.94,entsoe.eu,false,
2021-06-15 17:00:00,Italy,North Italy,IT-NO,247.61,312.6,51.54,47.37,entsoe.eu,false,
2021-06-15 18:00:00,Italy,North Italy,IT-NO,248.08,313.73,50.93,46.02,entsoe.eu,false,
2021-06-15 19:00:00,Italy,North Italy,IT-NO,248.87,316.7,49.12,43.9,entsoe.eu,false,
2021-06-15 20:00:00,Italy,North Italy,IT-NO,253.75,324.26,47.02,43.24,entsoe.eu,false,
2021-06-15 21:00:00,Italy,North Italy,IT-NO,238.77,307.1,48.88,43.47,entsoe.eu,false,
2021-06-15 22:00:00,Italy,North Italy,IT-NO,223.39,288.63,52.37,42.16,entsoe.eu,false,
2021-06-15 23:00:00,Italy,North Italy,IT-NO,215.17,277.79,54.41,41.98,entsoe.eu,false,
2021-06-16 00:00:00,Italy,North Italy,IT-NO,210.06,272.2,55.34,41.72,entsoe.eu,false,
2021-06-16 01:00:00,Italy,North Italy,IT-NO,212.04,273.71,55.6,41.73,entsoe.eu,false,
2021-06-16 02:00:00,Italy,North Italy,IT-NO,210.53,273.77,54.81,41.01,entsoe.eu,false,
2021-06-16 03:00:00,Italy,North Italy,IT-NO,211.43,275.13,54.06,41.2,entsoe.eu,false,
2021-06-16 04:00:00,Italy,North Italy,IT-NO,229.46,296.49,51.22,43.27,entsoe.eu,false,
2021-06-16 05:00:00,Italy,North Italy,IT-NO,239.58,306.29,51.29,46.75,entsoe.eu,false,
2021-06-16 06:00:00,Italy,North Italy,IT-NO,232.02,292.84,56.55,51.67,entsoe.eu,false,
2021-06-16 07:00:00,Italy,North Italy,IT-NO,215.82,279.63,55.32,50.11,entsoe.eu,false,
2021-06-16 08:00:00,Italy,North Italy,IT-NO,215.85,279.98,55.89,50.47,entsoe.eu,false,
2021-06-16 09:00:00,Italy,North Italy,IT-NO,215.18,281.87,54.28,49.01,entsoe.eu,false,
2021-06-16 10:00:00,Italy,North Italy,IT-NO,213.46,278.33,56.19,51.87,entsoe.eu,false,
2021-06-16 11:00:00,Italy,North Italy,IT-NO,207.73,271.53,57.26,52.1,entsoe.eu,false,
2021-06-16 12:00:00,Italy,North Italy,IT-NO,214.45,279.81,55.49,50.8,entsoe.eu,false,
2021-06-16 13:00:00,Italy,North Italy,IT-NO,208.72,272.01,57.15,50.5,entsoe.eu,false,
2021-06-16 14:00:00,Italy,North Italy,IT-NO,208.93,272.4,56.68,49.4,entsoe.eu,false,
2021-06-16 15:00:00,Italy,North Italy,IT-NO,212.93,277.14,55.01,48.63,entsoe.eu,false,
