Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-02-26 21:00:00,Italy,North Italy,IT-NO,324.93,405.48,38.39,21.03,entsoe.eu,false,
2022-02-26 22:00:00,Italy,North Italy,IT-NO,335.16,414.74,39.33,23.88,entsoe.eu,false,
2022-02-26 23:00:00,Italy,North Italy,IT-NO,307.02,376.73,48.11,28.78,entsoe.eu,false,
2022-02-27 00:00:00,Italy,North Italy,IT-NO,299.24,367.06,50.63,30.84,entsoe.eu,false,
2022-02-27 01:00:00,Italy,North Italy,IT-NO,289.13,357.2,50.87,30.74,entsoe.eu,false,
2022-02-27 02:00:00,Italy,North Italy,IT-NO,301.34,372.11,48.17,30.11,entsoe.eu,false,
2022-02-27 03:00:00,Italy,North Italy,IT-NO,308.26,379.05,47.86,30.61,entsoe.eu,false,
2022-02-27 04:00:00,Italy,North Italy,IT-NO,307.6,378.01,48.51,30.24,entsoe.eu,false,
2022-02-27 05:00:00,Italy,North Italy,IT-NO,324.49,397.02,45.01,30.05,entsoe.eu,false,
2022-02-27 06:00:00,Italy,North Italy,IT-NO,307.96,380.47,46.46,31.76,entsoe.eu,false,
2022-02-27 07:00:00,Italy,North Italy,IT-NO,275.83,343.93,51.8,39.44,entsoe.eu,false,
2022-02-27 08:00:00,Italy,North Italy,IT-NO,259.44,328.3,52.93,43.5,entsoe.eu,false,
2022-02-27 09:00:00,Italy,North Italy,IT-NO,230.55,293.89,59.42,48.63,entsoe.eu,false,
2022-02-27 10:00:00,Italy,North Italy,IT-NO,215.99,277.92,61.49,49.77,entsoe.eu,false,
2022-02-27 11:00:00,Italy,North Italy,IT-NO,227.83,293.77,58.39,49.01,entsoe.eu,false,
2022-02-27 12:00:00,Italy,North Italy,IT-NO,212.43,275.34,61.82,47.96,entsoe.eu,false,
2022-02-27 13:00:00,Italy,North Italy,IT-NO,225.02,289.02,59.41,44.31,entsoe.eu,false,
2022-02-27 14:00:00,Italy,North Italy,IT-NO,242.67,307.27,56.43,39.2,entsoe.eu,false,
2022-02-27 15:00:00,Italy,North Italy,IT-NO,284.96,354.28,49.51,32.85,entsoe.eu,false,
2022-02-27 16:00:00,Italy,North Italy,IT-NO,325.22,403.89,39.58,26.24,entsoe.eu,false,
2022-02-27 17:00:00,Italy,North Italy,IT-NO,286.12,357.62,46.44,32.26,entsoe.eu,false,
2022-02-27 18:00:00,Italy,North Italy,IT-NO,273.76,338.46,52.6,40.71,entsoe.eu,false,
2022-02-27 19:00:00,Italy,North Italy,IT-NO,270.7,336.7,51.67,37.92,entsoe.eu,false,
2022-02-27 20:00:00,Italy,North Italy,IT-NO,290.98,362.51,47.0,32.77,entsoe.eu,false,
2022-02-27 21:00:00,Italy,North Italy,IT-NO,312.94,391.45,41.29,28.64,entsoe.eu,false,
2022-02-27 22:00:00,Italy,North Italy,IT-NO,334.99,416.54,37.66,26.09,entsoe.eu,false,
2022-02-27 23:00:00,Italy,North Italy,IT-NO,350.88,434.87,35.63,23.57,entsoe.eu,false,
2022-02-28 00:00:00,Italy,North Italy,IT-NO,369.13,456.33,32.18,23.47,entsoe.eu,false,
2022-02-28 01:00:00,Italy,North Italy,IT-NO,366.51,452.29,33.19,24.81,entsoe.eu,false,
2022-02-28 02:00:00,Italy,North Italy,IT-NO,352.55,433.87,36.72,25.47,entsoe.eu,false,
2022-02-28 03:00:00,Italy,North Italy,IT-NO,355.57,438.86,34.96,23.96,entsoe.eu,false,
2022-02-28 04:00:00,Italy,North Italy,IT-NO,378.34,470.14,27.13,19.84,entsoe.eu,false,
2022-02-28 05:00:00,Italy,North Italy,IT-NO,349.91,433.54,33.61,26.02,entsoe.eu,false,
2022-02-28 06:00:00,Italy,North Italy,IT-NO,326.07,405.51,37.31,31.11,entsoe.eu,false,
2022-02-28 07:00:00,Italy,North Italy,IT-NO,313.99,391.23,40.37,33.66,entsoe.eu,false,
2022-02-28 08:00:00,Italy,North Italy,IT-NO,316.65,397.21,38.28,32.3,entsoe.eu,false,
2022-02-28 09:00:00,Italy,North Italy,IT-NO,305.09,386.78,38.79,32.12,entsoe.eu,false,
2022-02-28 10:00:00,Italy,North Italy,IT-NO,300.97,383.69,38.89,32.63,entsoe.eu,false,
2022-02-28 11:00:00,Italy,North Italy,IT-NO,313.02,399.29,35.62,30.79,entsoe.eu,false,
2022-02-28 12:00:00,Italy,North Italy,IT-NO,305.96,389.72,37.72,31.18,entsoe.eu,false,
2022-02-28 13:00:00,Italy,North Italy,IT-NO,311.63,396.04,36.44,29.05,entsoe.eu,false,
2022-02-28 14:00:00,Italy,North Italy,IT-NO,327.08,413.45,33.46,25.08,entsoe.eu,false,
2022-02-28 15:00:00,Italy,North Italy,IT-NO,330.53,416.25,33.21,21.91,entsoe.eu,false,
2022-02-28 16:00:00,Italy,North Italy,IT-NO,343.77,429.46,32.03,21.8,entsoe.eu,false,
2022-02-28 17:00:00,Italy,North Italy,IT-NO,329.16,409.63,36.16,27.76,entsoe.eu,false,
2022-02-28 18:00:00,Italy,North Italy,IT-NO,324.06,403.25,37.4,30.61,entsoe.eu,false,
2022-02-28 19:00:00,Italy,North Italy,IT-NO,339.47,422.23,34.36,28.19,entsoe.eu,false,
2022-02-28 20:00:00,Italy,North Italy,IT-NO,351.28,440.91,29.02,19.67,entsoe.eu,false,
2022-02-28 21:00:00,Italy,North Italy,IT-NO,371.49,466.01,24.6,16.53,entsoe.eu,false,
2022-02-28 22:00:00,Italy,North Italy,IT-NO,388.49,487.5,20.51,15.28,entsoe.eu,false,
2022-02-28 23:00:00,Italy,North Italy,IT-NO,369.73,465.19,24.96,17.08,entsoe.eu,false,
2022-03-01 00:00:00,Italy,North Italy,IT-NO,383.78,482.04,21.7,16.76,entsoe.eu,false,
2022-03-01 01:00:00,Italy,North Italy,IT-NO,377.0,474.08,22.51,16.81,entsoe.eu,false,
2022-03-01 02:00:00,Italy,North Italy,IT-NO,362.42,454.15,26.77,17.55,entsoe.eu,false,
2022-03-01 03:00:00,Italy,North Italy,IT-NO,373.37,467.04,24.77,16.57,entsoe.eu,false,
2022-03-01 04:00:00,Italy,North Italy,IT-NO,368.45,461.49,25.66,16.39,entsoe.eu,false,
2022-03-01 05:00:00,Italy,North Italy,IT-NO,358.12,448.87,26.25,18.41,entsoe.eu,false,
2022-03-01 06:00:00,Italy,North Italy,IT-NO,355.15,444.05,28.78,22.21,entsoe.eu,false,
2022-03-01 07:00:00,Italy,North Italy,IT-NO,323.9,406.5,35.31,28.94,entsoe.eu,false,
2022-03-01 08:00:00,Italy,North Italy,IT-NO,310.79,393.64,36.57,30.38,entsoe.eu,false,
2022-03-01 09:00:00,Italy,North Italy,IT-NO,305.88,390.5,36.11,29.07,entsoe.eu,false,
2022-03-01 10:00:00,Italy,North Italy,IT-NO,309.38,395.23,35.47,29.23,entsoe.eu,false,
2022-03-01 11:00:00,Italy,North Italy,IT-NO,302.83,388.0,36.51,31.17,entsoe.eu,false,
2022-03-01 12:00:00,Italy,North Italy,IT-NO,295.17,376.97,39.16,30.86,entsoe.eu,false,
2022-03-01 13:00:00,Italy,North Italy,IT-NO,301.36,384.89,37.52,28.65,entsoe.eu,false,
2022-03-01 14:00:00,Italy,North Italy,IT-NO,310.47,396.22,35.08,24.52,entsoe.eu,false,
2022-03-01 15:00:00,Italy,North Italy,IT-NO,330.22,420.41,30.62,21.13,entsoe.eu,false,
2022-03-01 16:00:00,Italy,North Italy,IT-NO,350.27,444.2,26.17,17.28,entsoe.eu,false,
2022-03-01 17:00:00,Italy,North Italy,IT-NO,359.52,445.62,31.9,28.17,entsoe.eu,false,
2022-03-01 18:00:00,Italy,North Italy,IT-NO,362.86,448.34,31.89,28.9,entsoe.eu,false,
2022-03-01 19:00:00,Italy,North Italy,IT-NO,348.95,440.43,27.18,18.81,entsoe.eu,false,
2022-03-01 20:00:00,Italy,North Italy,IT-NO,376.71,475.42,20.64,13.88,entsoe.eu,false,
2022-03-01 21:00:00,Italy,North Italy,IT-NO,378.13,477.09,20.7,13.23,entsoe.eu,false,
2022-03-01 22:00:00,Italy,North Italy,IT-NO,376.23,473.02,22.5,15.61,entsoe.eu,false,
2022-03-01 23:00:00,Italy,North Italy,IT-NO,366.74,461.9,25.12,15.36,entsoe.eu,false,
2022-03-02 00:00:00,Italy,North Italy,IT-NO,365.92,462.58,24.43,14.92,entsoe.eu,false,
2022-03-02 01:00:00,Italy,North Italy,IT-NO,363.28,457.69,25.44,14.87,entsoe.eu,false,
2022-03-02 02:00:00,Italy,North Italy,IT-NO,353.23,444.38,28.28,15.02,entsoe.eu,false,
2022-03-02 03:00:00,Italy,North Italy,IT-NO,351.44,442.14,28.75,14.99,entsoe.eu,false,
2022-03-02 04:00:00,Italy,North Italy,IT-NO,359.91,454.42,25.96,14.01,entsoe.eu,false,
2022-03-02 05:00:00,Italy,North Italy,IT-NO,367.44,464.68,22.38,13.6,entsoe.eu,false,
2022-03-02 06:00:00,Italy,North Italy,IT-NO,347.32,439.59,26.85,18.68,entsoe.eu,false,
2022-03-02 07:00:00,Italy,North Italy,IT-NO,331.22,418.46,31.5,24.34,entsoe.eu,false,
2022-03-02 08:00:00,Italy,North Italy,IT-NO,329.81,417.78,31.48,26.57,entsoe.eu,false,
2022-03-02 09:00:00,Italy,North Italy,IT-NO,318.09,403.22,34.25,28.92,entsoe.eu,false,
2022-03-02 10:00:00,Italy,North Italy,IT-NO,318.29,405.33,33.77,28.56,entsoe.eu,false,
2022-03-02 11:00:00,Italy,North Italy,IT-NO,324.38,414.36,31.43,27.96,entsoe.eu,false,
2022-03-02 12:00:00,Italy,North Italy,IT-NO,308.25,393.39,36.11,29.31,entsoe.eu,false,
2022-03-02 13:00:00,Italy,North Italy,IT-NO,322.42,411.44,32.52,26.62,entsoe.eu,false,
2022-03-02 14:00:00,Italy,North Italy,IT-NO,327.17,415.25,31.74,23.34,entsoe.eu,false,
2022-03-02 15:00:00,Italy,North Italy,IT-NO,345.65,438.31,27.03,18.51,entsoe.eu,false,
2022-03-02 16:00:00,Italy,North Italy,IT-NO,344.27,435.74,27.95,18.91,entsoe.eu,false,
2022-03-02 17:00:00,Italy,North Italy,IT-NO,327.74,414.23,32.09,24.37,entsoe.eu,false,
2022-03-02 18:00:00,Italy,North Italy,IT-NO,331.65,416.45,32.93,26.05,entsoe.eu,false,
2022-03-02 19:00:00,Italy,North Italy,IT-NO,336.24,424.63,29.87,19.15,entsoe.eu,false,
2022-03-02 20:00:00,Italy,North Italy,IT-NO,363.98,460.09,23.2,14.16,entsoe.eu,false,
2022-03-02 21:00:00,Italy,North Italy,IT-NO,372.71,473.1,20.68,12.18,entsoe.eu,false,
2022-03-02 22:00:00,Italy,North Italy,IT-NO,367.58,463.34,24.13,14.47,entsoe.eu,false,
2022-03-02 23:00:00,Italy,North Italy,IT-NO,347.07,436.21,30.69,17.41,entsoe.eu,false,
2022-03-03 00:00:00,Italy,North Italy,IT-NO,354.54,443.48,29.8,15.69,entsoe.eu,false,
2022-03-03 01:00:00,Italy,North Italy,IT-NO,350.42,438.42,30.19,15.08,entsoe.eu,false,
2022-03-03 02:00:00,Italy,North Italy,IT-NO,347.19,434.88,30.75,14.69,entsoe.eu,false,
2022-03-03 03:00:00,Italy,North Italy,IT-NO,343.66,430.66,31.7,14.73,entsoe.eu,false,
2022-03-03 04:00:00,Italy,North Italy,IT-NO,342.13,430.4,31.14,14.79,entsoe.eu,false,
2022-03-03 05:00:00,Italy,North Italy,IT-NO,328.81,415.34,32.07,18.51,entsoe.eu,false,
2022-03-03 06:00:00,Italy,North Italy,IT-NO,326.52,407.14,37.33,30.55,entsoe.eu,false,
2022-03-03 07:00:00,Italy,North Italy,IT-NO,289.21,364.71,42.35,31.18,entsoe.eu,false,
2022-03-03 08:00:00,Italy,North Italy,IT-NO,289.17,364.33,42.92,33.67,entsoe.eu,false,
2022-03-03 09:00:00,Italy,North Italy,IT-NO,295.36,371.99,42.49,33.88,entsoe.eu,false,
2022-03-03 10:00:00,Italy,North Italy,IT-NO,287.76,364.83,43.19,34.1,entsoe.eu,false,
2022-03-03 11:00:00,Italy,North Italy,IT-NO,289.79,368.96,41.78,33.24,entsoe.eu,false,
2022-03-03 12:00:00,Italy,North Italy,IT-NO,289.0,366.28,42.83,32.61,entsoe.eu,false,
2022-03-03 13:00:00,Italy,North Italy,IT-NO,297.85,378.54,40.28,30.7,entsoe.eu,false,
2022-03-03 14:00:00,Italy,North Italy,IT-NO,305.82,387.08,38.73,27.08,entsoe.eu,false,
2022-03-03 15:00:00,Italy,North Italy,IT-NO,311.81,394.99,36.72,23.36,entsoe.eu,false,
2022-03-03 16:00:00,Italy,North Italy,IT-NO,310.46,394.1,35.59,22.85,entsoe.eu,false,
2022-03-03 17:00:00,Italy,North Italy,IT-NO,337.45,420.55,34.84,29.15,entsoe.eu,false,
2022-03-03 18:00:00,Italy,North Italy,IT-NO,328.79,408.88,37.34,30.33,entsoe.eu,false,
2022-03-03 19:00:00,Italy,North Italy,IT-NO,308.77,389.43,37.65,24.68,entsoe.eu,false,
2022-03-03 20:00:00,Italy,North Italy,IT-NO,335.86,422.84,32.12,18.14,entsoe.eu,false,
2022-03-03 21:00:00,Italy,North Italy,IT-NO,336.36,423.06,32.33,17.16,entsoe.eu,false,
2022-03-03 22:00:00,Italy,North Italy,IT-NO,335.36,421.83,32.75,17.99,entsoe.eu,false,
2022-03-03 23:00:00,Italy,North Italy,IT-NO,331.86,417.94,33.31,18.08,entsoe.eu,false,
2022-03-04 00:00:00,Italy,North Italy,IT-NO,333.08,418.25,33.58,17.08,entsoe.eu,false,
2022-03-04 01:00:00,Italy,North Italy,IT-NO,339.0,424.05,33.8,16.21,entsoe.eu,false,
2022-03-04 02:00:00,Italy,North Italy,IT-NO,328.04,411.42,35.55,14.89,entsoe.eu,false,
2022-03-04 03:00:00,Italy,North Italy,IT-NO,325.48,409.88,35.39,14.84,entsoe.eu,false,
2022-03-04 04:00:00,Italy,North Italy,IT-NO,332.23,419.36,33.18,14.82,entsoe.eu,false,
2022-03-04 05:00:00,Italy,North Italy,IT-NO,338.45,428.07,30.49,17.89,entsoe.eu,false,
2022-03-04 06:00:00,Italy,North Italy,IT-NO,341.05,426.06,33.84,29.93,entsoe.eu,false,
2022-03-04 07:00:00,Italy,North Italy,IT-NO,327.65,407.46,38.53,35.15,entsoe.eu,false,
2022-03-04 08:00:00,Italy,North Italy,IT-NO,307.93,387.88,39.46,32.18,entsoe.eu,false,
2022-03-04 09:00:00,Italy,North Italy,IT-NO,313.24,396.89,37.15,29.58,entsoe.eu,false,
2022-03-04 10:00:00,Italy,North Italy,IT-NO,305.9,389.13,38.33,29.8,entsoe.eu,false,
2022-03-04 11:00:00,Italy,North Italy,IT-NO,298.67,382.56,38.57,29.86,entsoe.eu,false,
2022-03-04 12:00:00,Italy,North Italy,IT-NO,295.6,377.86,39.81,30.02,entsoe.eu,false,
2022-03-04 13:00:00,Italy,North Italy,IT-NO,291.63,373.65,39.96,30.64,entsoe.eu,false,
2022-03-04 14:00:00,Italy,North Italy,IT-NO,298.97,382.15,38.37,28.46,entsoe.eu,false,
2022-03-04 15:00:00,Italy,North Italy,IT-NO,305.88,389.21,36.84,24.57,entsoe.eu,false,
2022-03-04 16:00:00,Italy,North Italy,IT-NO,306.78,389.15,36.61,25.08,entsoe.eu,false,
2022-03-04 17:00:00,Italy,North Italy,IT-NO,309.89,387.83,40.19,31.58,entsoe.eu,false,
2022-03-04 18:00:00,Italy,North Italy,IT-NO,318.13,395.83,40.37,33.24,entsoe.eu,false,
2022-03-04 19:00:00,Italy,North Italy,IT-NO,318.05,398.54,38.1,27.45,entsoe.eu,false,
2022-03-04 20:00:00,Italy,North Italy,IT-NO,333.41,420.59,32.33,20.84,entsoe.eu,false,
2022-03-04 21:00:00,Italy,North Italy,IT-NO,355.42,449.61,26.69,17.92,entsoe.eu,false,
2022-03-04 22:00:00,Italy,North Italy,IT-NO,362.74,455.64,26.65,17.57,entsoe.eu,false,
2022-03-04 23:00:00,Italy,North Italy,IT-NO,308.46,387.68,39.9,23.74,entsoe.eu,false,
2022-03-05 00:00:00,Italy,North Italy,IT-NO,316.61,394.63,40.58,23.07,entsoe.eu,false,
2022-03-05 01:00:00,Italy,North Italy,IT-NO,314.95,391.82,41.78,24.27,entsoe.eu,false,
2022-03-05 02:00:00,Italy,North Italy,IT-NO,316.22,393.61,41.07,24.95,entsoe.eu,false,
2022-03-05 03:00:00,Italy,North Italy,IT-NO,318.36,395.59,40.91,22.84,entsoe.eu,false,
2022-03-05 04:00:00,Italy,North Italy,IT-NO,318.41,396.14,40.76,23.48,entsoe.eu,false,
2022-03-05 05:00:00,Italy,North Italy,IT-NO,301.17,374.09,44.81,27.14,entsoe.eu,false,
2022-03-05 06:00:00,Italy,North Italy,IT-NO,271.13,339.79,49.5,35.5,entsoe.eu,false,
2022-03-05 07:00:00,Italy,North Italy,IT-NO,251.08,317.88,52.71,41.17,entsoe.eu,false,
2022-03-05 08:00:00,Italy,North Italy,IT-NO,237.69,304.35,54.86,43.34,entsoe.eu,false,
2022-03-05 09:00:00,Italy,North Italy,IT-NO,232.32,299.41,55.43,44.24,entsoe.eu,false,
2022-03-05 10:00:00,Italy,North Italy,IT-NO,230.88,298.52,55.73,45.17,entsoe.eu,false,
2022-03-05 11:00:00,Italy,North Italy,IT-NO,231.28,299.2,55.68,44.44,entsoe.eu,false,
2022-03-05 12:00:00,Italy,North Italy,IT-NO,224.85,290.86,56.95,44.93,entsoe.eu,false,
2022-03-05 13:00:00,Italy,North Italy,IT-NO,229.12,295.96,55.68,41.71,entsoe.eu,false,
2022-03-05 14:00:00,Italy,North Italy,IT-NO,244.81,313.41,53.22,37.27,entsoe.eu,false,
2022-03-05 15:00:00,Italy,North Italy,IT-NO,260.14,330.01,49.55,31.19,entsoe.eu,false,
2022-03-05 16:00:00,Italy,North Italy,IT-NO,261.43,330.72,48.17,28.8,entsoe.eu,false,
2022-03-05 17:00:00,Italy,North Italy,IT-NO,277.2,340.09,53.58,40.98,entsoe.eu,false,
2022-03-05 18:00:00,Italy,North Italy,IT-NO,281.68,343.47,54.0,45.13,entsoe.eu,false,
2022-03-05 19:00:00,Italy,North Italy,IT-NO,272.65,337.18,51.72,37.97,entsoe.eu,false,
2022-03-05 20:00:00,Italy,North Italy,IT-NO,292.88,365.71,44.67,29.4,entsoe.eu,false,
2022-03-05 21:00:00,Italy,North Italy,IT-NO,300.56,375.87,42.58,31.26,entsoe.eu,false,
2022-03-05 22:00:00,Italy,North Italy,IT-NO,312.57,389.82,40.92,29.3,entsoe.eu,false,
2022-03-05 23:00:00,Italy,North Italy,IT-NO,303.27,373.68,45.97,30.94,entsoe.eu,false,
2022-03-06 00:00:00,Italy,North Italy,IT-NO,305.85,376.14,46.0,31.33,entsoe.eu,false,
2022-03-06 01:00:00,Italy,North Italy,IT-NO,320.49,393.84,43.82,28.87,entsoe.eu,false,
2022-03-06 02:00:00,Italy,North Italy,IT-NO,319.3,393.28,43.55,28.57,entsoe.eu,false,
2022-03-06 03:00:00,Italy,North Italy,IT-NO,313.35,385.62,44.49,28.8,entsoe.eu,false,
2022-03-06 04:00:00,Italy,North Italy,IT-NO,315.64,388.27,44.36,28.2,entsoe.eu,false,
2022-03-06 05:00:00,Italy,North Italy,IT-NO,311.03,381.31,45.5,30.78,entsoe.eu,false,
2022-03-06 06:00:00,Italy,North Italy,IT-NO,287.13,355.99,48.68,34.52,entsoe.eu,false,
2022-03-06 07:00:00,Italy,North Italy,IT-NO,260.44,327.94,53.48,42.57,entsoe.eu,false,
2022-03-06 08:00:00,Italy,North Italy,IT-NO,222.57,286.03,57.55,47.83,entsoe.eu,false,
2022-03-06 09:00:00,Italy,North Italy,IT-NO,211.0,273.03,60.4,52.29,entsoe.eu,false,
2022-03-06 10:00:00,Italy,North Italy,IT-NO,201.95,265.15,61.55,52.38,entsoe.eu,false,
2022-03-06 11:00:00,Italy,North Italy,IT-NO,201.34,264.22,61.68,52.3,entsoe.eu,false,
2022-03-06 12:00:00,Italy,North Italy,IT-NO,208.27,272.7,59.69,50.32,entsoe.eu,false,
2022-03-06 13:00:00,Italy,North Italy,IT-NO,208.79,273.16,59.48,47.54,entsoe.eu,false,
2022-03-06 14:00:00,Italy,North Italy,IT-NO,223.65,288.72,56.82,42.86,entsoe.eu,false,
2022-03-06 15:00:00,Italy,North Italy,IT-NO,253.55,323.09,50.1,35.89,entsoe.eu,false,
2022-03-06 16:00:00,Italy,North Italy,IT-NO,290.66,366.71,41.67,29.08,entsoe.eu,false,
2022-03-06 17:00:00,Italy,North Italy,IT-NO,323.44,402.07,39.09,34.87,entsoe.eu,false,
2022-03-06 18:00:00,Italy,North Italy,IT-NO,318.6,396.28,40.42,36.97,entsoe.eu,false,
2022-03-06 19:00:00,Italy,North Italy,IT-NO,325.21,404.35,38.85,34.89,entsoe.eu,false,
2022-03-06 20:00:00,Italy,North Italy,IT-NO,330.34,414.53,33.98,27.29,entsoe.eu,false,
2022-03-06 21:00:00,Italy,North Italy,IT-NO,337.83,426.08,30.38,25.0,entsoe.eu,false,
2022-03-06 22:00:00,Italy,North Italy,IT-NO,349.33,438.32,28.83,21.88,entsoe.eu,false,
2022-03-06 23:00:00,Italy,North Italy,IT-NO,339.21,424.78,34.38,22.45,entsoe.eu,false,
2022-03-07 00:00:00,Italy,North Italy,IT-NO,348.35,432.9,34.08,21.14,entsoe.eu,false,
2022-03-07 01:00:00,Italy,North Italy,IT-NO,348.84,434.35,32.96,19.92,entsoe.eu,false,
2022-03-07 02:00:00,Italy,North Italy,IT-NO,341.73,425.3,33.23,21.29,entsoe.eu,false,
2022-03-07 03:00:00,Italy,North Italy,IT-NO,339.1,423.24,33.84,22.38,entsoe.eu,false,
2022-03-07 04:00:00,Italy,North Italy,IT-NO,336.8,423.36,33.07,23.27,entsoe.eu,false,
2022-03-07 05:00:00,Italy,North Italy,IT-NO,331.89,414.37,35.75,26.32,entsoe.eu,false,
2022-03-07 06:00:00,Italy,North Italy,IT-NO,320.43,400.56,37.36,28.74,entsoe.eu,false,
2022-03-07 07:00:00,Italy,North Italy,IT-NO,307.47,384.84,40.6,32.83,entsoe.eu,false,
2022-03-07 08:00:00,Italy,North Italy,IT-NO,298.53,376.97,41.01,33.42,entsoe.eu,false,
2022-03-07 09:00:00,Italy,North Italy,IT-NO,301.99,383.79,38.89,32.63,entsoe.eu,false,
2022-03-07 10:00:00,Italy,North Italy,IT-NO,301.71,386.43,36.98,30.48,entsoe.eu,false,
2022-03-07 11:00:00,Italy,North Italy,IT-NO,296.84,381.73,37.56,31.02,entsoe.eu,false,
2022-03-07 12:00:00,Italy,North Italy,IT-NO,296.91,381.05,37.85,30.63,entsoe.eu,false,
2022-03-07 13:00:00,Italy,North Italy,IT-NO,299.11,383.15,37.4,29.29,entsoe.eu,false,
2022-03-07 14:00:00,Italy,North Italy,IT-NO,308.33,393.96,35.33,26.4,entsoe.eu,false,
2022-03-07 15:00:00,Italy,North Italy,IT-NO,324.32,409.66,34.82,25.76,entsoe.eu,false,
2022-03-07 16:00:00,Italy,North Italy,IT-NO,324.75,409.09,34.54,24.38,entsoe.eu,false,
2022-03-07 17:00:00,Italy,North Italy,IT-NO,326.7,410.7,34.53,25.04,entsoe.eu,false,
2022-03-07 18:00:00,Italy,North Italy,IT-NO,337.7,421.45,34.11,27.49,entsoe.eu,false,
2022-03-07 19:00:00,Italy,North Italy,IT-NO,338.0,422.24,33.35,25.61,entsoe.eu,false,
2022-03-07 20:00:00,Italy,North Italy,IT-NO,338.94,423.57,32.68,21.99,entsoe.eu,false,
2022-03-07 21:00:00,Italy,North Italy,IT-NO,337.08,422.54,32.58,22.28,entsoe.eu,false,
2022-03-07 22:00:00,Italy,North Italy,IT-NO,343.47,432.47,29.84,20.31,entsoe.eu,false,
2022-03-07 23:00:00,Italy,North Italy,IT-NO,346.82,435.87,30.41,18.37,entsoe.eu,false,
2022-03-08 00:00:00,Italy,North Italy,IT-NO,344.79,432.71,31.15,17.81,entsoe.eu,false,
2022-03-08 01:00:00,Italy,North Italy,IT-NO,347.29,435.35,30.72,17.84,entsoe.eu,false,
2022-03-08 02:00:00,Italy,North Italy,IT-NO,342.02,428.9,31.66,18.53,entsoe.eu,false,
2022-03-08 03:00:00,Italy,North Italy,IT-NO,341.49,429.1,31.39,18.42,entsoe.eu,false,
2022-03-08 04:00:00,Italy,North Italy,IT-NO,350.28,441.08,28.58,15.94,entsoe.eu,false,
2022-03-08 05:00:00,Italy,North Italy,IT-NO,356.69,451.34,25.42,17.24,entsoe.eu,false,
2022-03-08 06:00:00,Italy,North Italy,IT-NO,336.54,426.86,29.21,22.13,entsoe.eu,false,
2022-03-08 07:00:00,Italy,North Italy,IT-NO,309.03,392.01,35.96,27.21,entsoe.eu,false,
2022-03-08 08:00:00,Italy,North Italy,IT-NO,301.73,383.84,37.86,30.02,entsoe.eu,false,
2022-03-08 09:00:00,Italy,North Italy,IT-NO,304.59,388.17,37.28,30.55,entsoe.eu,false,
2022-03-08 10:00:00,Italy,North Italy,IT-NO,303.48,388.9,36.77,31.58,entsoe.eu,false,
2022-03-08 11:00:00,Italy,North Italy,IT-NO,301.53,389.64,35.74,30.9,entsoe.eu,false,
2022-03-08 12:00:00,Italy,North Italy,IT-NO,296.61,382.67,37.36,32.02,entsoe.eu,false,
2022-03-08 13:00:00,Italy,North Italy,IT-NO,300.52,386.54,36.88,30.82,entsoe.eu,false,
2022-03-08 14:00:00,Italy,North Italy,IT-NO,312.65,399.21,34.77,27.32,entsoe.eu,false,
2022-03-08 15:00:00,Italy,North Italy,IT-NO,324.92,414.08,31.84,21.92,entsoe.eu,false,
2022-03-08 16:00:00,Italy,North Italy,IT-NO,337.66,430.03,28.41,17.47,entsoe.eu,false,
2022-03-08 17:00:00,Italy,North Italy,IT-NO,321.95,409.47,32.13,22.01,entsoe.eu,false,
2022-03-08 18:00:00,Italy,North Italy,IT-NO,320.87,407.02,33.19,24.88,entsoe.eu,false,
2022-03-08 19:00:00,Italy,North Italy,IT-NO,347.87,440.51,26.92,20.57,entsoe.eu,false,
2022-03-08 20:00:00,Italy,North Italy,IT-NO,357.36,452.5,25.28,16.12,entsoe.eu,false,
2022-03-08 21:00:00,Italy,North Italy,IT-NO,360.14,455.74,25.33,16.3,entsoe.eu,false,
2022-03-08 22:00:00,Italy,North Italy,IT-NO,372.63,470.29,22.75,16.01,entsoe.eu,false,
2022-03-08 23:00:00,Italy,North Italy,IT-NO,367.24,460.11,26.28,17.51,entsoe.eu,false,
2022-03-09 00:00:00,Italy,North Italy,IT-NO,356.78,445.89,29.65,18.65,entsoe.eu,false,
2022-03-09 01:00:00,Italy,North Italy,IT-NO,365.38,456.53,28.26,18.84,entsoe.eu,false,
2022-03-09 02:00:00,Italy,North Italy,IT-NO,357.84,446.13,29.85,18.45,entsoe.eu,false,
2022-03-09 03:00:00,Italy,North Italy,IT-NO,350.36,438.46,31.12,17.5,entsoe.eu,false,
2022-03-09 04:00:00,Italy,North Italy,IT-NO,346.93,436.58,30.3,15.95,entsoe.eu,false,
2022-03-09 05:00:00,Italy,North Italy,IT-NO,362.81,458.47,24.12,14.56,entsoe.eu,false,
2022-03-09 06:00:00,Italy,North Italy,IT-NO,357.03,452.96,24.12,17.45,entsoe.eu,false,
2022-03-09 07:00:00,Italy,North Italy,IT-NO,334.2,424.66,29.38,22.2,entsoe.eu,false,
2022-03-09 08:00:00,Italy,North Italy,IT-NO,322.7,412.23,32.24,26.74,entsoe.eu,false,
